,Datetime,Tweet Id,Text,Username
423,2021-12-02 16:33:35+00:00,1466445451549417486,@AmazonHelp I tried their chat and said sorry no chat available and I called and got no answer,CramerMarni
424,2021-12-02 16:33:25+00:00,1466445408700444687,"@AraBBorghi Rs!
Esperamos que chegue rapidinho aí pra você!
Precisando de ajuda, estamos aqui! :)
-Marce",AmazonHelp
425,2021-12-02 16:33:13+00:00,1466445359262142467,@berkowits You're welcome! We're happy to assist. Let us know if you have any other concerns. -Amanda,AmazonHelp
426,2021-12-02 16:33:00+00:00,1466445303930777606,"@AmazonHelp わざわざありがとうございます。

「この際だからAmazonでダイエット用品とかめちゃくちゃ買って
『もう逃げ場が無え』
状態にすれば捗るんじゃね？」

と思い立ち、且つ「部屋の掃除」にも同じことが起こった結果、分割購入に至り…精神的に余裕が生まれましたありがてぇ。

配送の人ごめんなさい…",morinnchu
427,2021-12-02 16:32:54+00:00,1466445280908247040,"@AmazonHelp Responded to the subject mail.

Waiting for your response and resolution..",mangal_sujit
428,2021-12-02 16:32:51+00:00,1466445266190430208,@AmazonHelp First understand what i am saying ordered 2 shoes recieved only 1 which was wrong  paid for 2 .talked with customer care he raised return but refunded only one..,furkaan_bhat
429,2021-12-02 16:32:50+00:00,1466445263422296074,@AmazonHelp How is this helpful?  This link is to an Amazon Bot.  Unacceptable,MarketNewsTasi
430,2021-12-02 16:32:44+00:00,1466445237316902925,"@CramerMarni We encourage not posting personally identifiable information, such as your phone number, e-mail address, order history, etc. Please keep us posted about what insight is provided by the carrier. -Kali",AmazonHelp
431,2021-12-02 16:32:34+00:00,1466445194820296712,"@AintchuChay Hello! We're sorry to hear you haven't received your order. You can learn more about steps to take if a package is marked as delivered, and it hasn't been received, here: https://t.co/51CKdtdLcb. We hope this helps! -Kiersten",AmazonHelp
432,2021-12-02 16:32:26+00:00,1466445161718849540,@_amahoshi_star 詳細をお伝えいただきありがとうございます。ご不便をおかけしております。該当商品にて繋がらない場合には、お手数ですが便宜上、過去にご注文を頂いた商品をご選択の上同様の選択肢にてお進みをお試しください。チャットにて担当者に繋がった場合には、ご案内をお待ちいただけますと幸いです。 谷川,AmazonHelp
433,2021-12-02 16:32:19+00:00,1466445132740370447,"@AmazonHelp Oii de novo, eu só tô reclamando mesmo, os pedidos estão no prazo, tá tudo certo, é só ansiedade descabida",AraBBorghi
434,2021-12-02 16:32:15+00:00,1466445114155409422,@AnkitJi22281203 We request you to contact the bank for further assistance. -Manju,AmazonHelp
435,2021-12-02 16:32:10+00:00,1466445096568696845,@uminusus 恐れ入ります、チャットの場合最初はAIによるチャットボットとなりますため、チャット画面下部の入力欄に「担当者につなぐ」とご入力いただきますと担当者に切り替わり対応させていただきます。酒井,AmazonHelp
436,2021-12-02 16:32:01+00:00,1466445057440071684,@AmazonHelp @FedEx And yet somehow you were SO SPECIFIC about when exactly my package was arriving. Strange... #FedEx how is that? https://t.co/CTZDtUa5MH,RescueEcstasy
437,2021-12-02 16:31:56+00:00,1466445037491863558,@AmazonHelp My package was scheduled for delivery today. I made an appointment for the installation of package this afternoon. Now I get an update that they won’t deliver until tomorrow and I can’t reschedule the install for at least 3 weeks due to my job.,mindofamisfit1
438,2021-12-02 16:31:52+00:00,1466445020588871690,"@cereart Hola, nos disculpamos por la situación. ¿Nos puedes comentar si te realizaron un reembolso por tu pedido o te encuentras a la espera de una resolución?
-Marcos",AmazonHelp
439,2021-12-02 16:31:40+00:00,1466444967501606921,"@AmazonHelp I can not verify my bank card and https://t.co/zBZCeOCahJ blocked my account. It does not accept picture of my passport or picture of bank card, btw i am foreighn citizen in italy and they do not have any support for english speakers. Thanks for help",RamicBoris
440,2021-12-02 16:31:36+00:00,1466444950304923656,@kmusiclibrary Thanks for getting back to us. Here's information to answer your questions about pricing and how to report incorrect pricing: https://t.co/Iifu4SX6XO. Keep us posted on how things turn out. -Hank,AmazonHelp
441,2021-12-02 16:31:33+00:00,1466444937994641415,"@12thSagittarius ご投稿内容を拝見いたしました。
商品のお受け取りに際し、ご不便をおかけしております。
カスタマーサービスで詳細を確認いたしますので、お手数ですが以下のリンクより選択可能な方法でお問い合わせいただけますでしょうか。
https://t.co/ujwSasP8Ew　村田",AmazonHelp
442,2021-12-02 16:31:32+00:00,1466444934194548744,@AmazonUK @AmazonHelp Do you want to explain to me why money has been taken from my account for a cancelled order?? Dont tell me no money has been taken when it's clearly visible on my bank statement,CaponesShadow
443,2021-12-02 16:31:16+00:00,1466444869082271748,@SPSBGR We get your concern regarding the payment issue of your Airtel recharge. Kindly reach out to the Airtel support team for better assistance. -Varalakshmi,AmazonHelp
444,2021-12-02 16:31:14+00:00,1466444859934343174,"@AmazonHelp You cheaters, looting up customer money.",sonii_saurabh
445,2021-12-02 16:31:13+00:00,1466444854058180610,"@Jac_Yo Thanks for verifying! When you have a moment, please let your fiancé know to contact us here: https://t.co/hApLpMlfHN, so that we can look into this! -Justin",AmazonHelp
446,2021-12-02 16:31:08+00:00,1466444832864407564,"@AmazonHelp I bought a console table over two weeks ago, and days later I received an email saying it was “undeliverable” and that I would get a refund 3-5 business days later but I still have not received the refund",heavensxharmony
447,2021-12-02 16:31:06+00:00,1466444827114061835,"@aurelkillers1 Bonjour, le débit des 49 euros que vous avez constaté correspond au paiement annuelle de l'abonnement Amazon Prime. Si vous n'avez pas souscrit à cet abonnement nous vous invite à contacter le SAV pour de plus amples recherches via le lien suivant : https://t.co/qzuu0dgDXz .-Hala",AmazonHelp
448,2021-12-02 16:31:05+00:00,1466444823448076288,"@AmazonHelp I have already shared with you Screenshots of my orders number , you should check in your company, why they did not refund my amount till now ,",AnkitJi22281203
449,2021-12-02 16:31:03+00:00,1466444814480773127,"@booody506 
مرحبا، نعتذر على التأخير بتأكيد الطلب وإجراء التوصيل، هل ترغب حاليا بألغاءه؟

 - عدي",AmazonHelp
450,2021-12-02 16:30:56+00:00,1466444785049391127,@Elcatioro @amazonBR @AmazonHelp @AquelaPromo @promodelivro @SpaceBooksBr @PromoEmEstante @aestantegeek @FlashLivros @baratodeler @911Literatura mostraaaa,onyoursidep
451,2021-12-02 16:30:55+00:00,1466444779290611715,"@cashcash_113 We'd like to have a member of our team look into this for you. When you have a moment, please provide your details here :https://t.co/96j9oicJlU. If you are unable to get through the link.

-Shiva",AmazonHelp
452,2021-12-02 16:30:44+00:00,1466444733677461507,@xerigata Olá! Poderia dizer se você está com algum inconveniente na reprodução do Prime Video? - Pah,AmazonHelp
453,2021-12-02 16:30:42+00:00,1466444724550709256,@wha_t_w Amazonです。ご不便をおかけしております。一般的なご案内となりますが端末の再起動やアカウントへのログインし直しで問題が改善しないかお試しいただけますでしょうか。また可能であれば他の端末、もしくは他のブラウザでも同様の問題が生じるかについてご確認いただけますと幸いです。酒井,AmazonHelp
454,2021-12-02 16:30:40+00:00,1466444717986619394,@AmazonHelp I filled out the form and no one contacted me. It's been 2 days. Pls help,Greg41517561
455,2021-12-02 16:30:37+00:00,1466444702782300162,"@AraBBorghi Olá!
Tudo bem?
Por favor, poderia nos informar se está com algum inconveniente com a entrega do seu pedido e nos informar a data estimada de entrega que consta na confirmação do pedido?
-Marce",AmazonHelp
456,2021-12-02 16:30:31+00:00,1466444680720175106,@AmazonHelp The picture didn’t include any personal information,CramerMarni
457,2021-12-02 16:30:31+00:00,1466444680254664716,"@Elcatioro @amazonBR @AmazonHelp @AquelaPromo @promodelivro @SpaceBooksBr @aestantegeek @FlashLivros @baratodeler @911Literatura mostra, mostra, mostra! 🥳",PromoEmEstante
458,2021-12-02 16:30:31+00:00,1466444680036380676,"@AmazonHelp @AmazonHelp @AmazonJP 
具体的に、どういう操作で、このメールの詳細について問い合わせができるのかを教えてください",uminusus
459,2021-12-02 16:30:15+00:00,1466444612529266696,"@frankhrouda Oje, tut uns leid, dass deine Maskenlieferung aufgrund der spärlichen Verpackung beschädigt wurde. Gerne notieren wir uns dein Feedback hierzu und danken dir dafür. Ist denn außer der Umverpackung noch etwas zu Schaden gekommen? -Axel",AmazonHelp
460,2021-12-02 16:30:11+00:00,1466444593663287299,"@trader_joemama We take our customer's account seriously, as such, some order details won't be visible from e-mails sent to you about your purchases. However, you may be sent suggestions for future purchases. You can view your orders by clicking on the order number. We hope this helps. -Ronda",AmazonHelp
461,2021-12-02 16:30:02+00:00,1466444557390860290,"@AmazonHelp Ok, it actually took it out of the gift card. But the interface is slightly confusing because it says once you click the link you are paying in USD.",PhantoMantis
462,2021-12-02 16:29:53+00:00,1466444519419916292,"@_Ramongh_ Puedes contactarnos por medio de este enlace; ya sea por llamada telefónica, chat o correo electrónico: https://t.co/2MkVGpUe5S
2/2 -Wen",AmazonHelp
463,2021-12-02 16:29:45+00:00,1466444487761149952,"@AmazonHelp お返事ありがとうございます。
上記のように進み電話選択をしたら自動音声の電話がかかってきて、配達済と言われたので、選択番号を押すと本日配達予定と言われ、さらに選択番号を押すと、あらためて電話をかけ直してくださいと言われ、解決しませんでした。チャットでも問い合わせ回答待ちです。",_amahoshi_star
464,2021-12-02 16:29:40+00:00,1466444467439915017,"@_Ramongh_ ¡Hola! Comentar que cualquier actualización en los datos del pedido se puede hacer siempre y cuando los pedidos no hayan ingresado en el proceso de envío. Más detalles: https://t.co/Rh4Xlf2dv3
1/2",AmazonHelp
465,2021-12-02 16:29:38+00:00,1466444459315539978,"@chintan_02 As informed earlier, kindly wait till the mentioned timeframe. Appreciate your patience. -Manju",AmazonHelp
466,2021-12-02 16:29:31+00:00,1466444428663570434,@AmazonHelp Found it thanks!,berkowits
467,2021-12-02 16:29:27+00:00,1466444409613000712,"@Vonnie588 Hey there! Let's look into this matter together. When you've got a moment, please get in contact with us here: https://t.co/JzP7hlA23B, and we can provide additional assistance. -Cory",AmazonHelp
468,2021-12-02 16:29:18+00:00,1466444372795441156,"@AmazonHelp The link is not for social media like you lied, it's directing me to app where I had the issue. Anyway I'm sure your incompetent selve cannot comprehend what I'm saying. Take time off and educate yourselves. Off now",cashcash_113
469,2021-12-02 16:28:53+00:00,1466444266608156673,@AmazonHelp I am 99% certain it is for Amazon Spain.,JamesPlaskett
470,2021-12-02 16:28:43+00:00,1466444228293271561,@mindofamisfit1 We're sorry to see this. Can you please tell us if we've missed the estimated delivery date for your item? You can find that information here: https://t.co/Y5jpI9gRhE. -Tasha,AmazonHelp
471,2021-12-02 16:28:42+00:00,1466444223142576130,"@CramerMarni When you have a free moment, please reach out to the carrier: https://t.co/uFXVIY8rkq. We'd like to ensure this is properly addressed. (2/2) -Kali",AmazonHelp
472,2021-12-02 16:28:37+00:00,1466444202519281677,"@CramerMarni Thank you for the details. We can understand your concern. We encourage not including personally identifiable information over social media. If you’d like to delete your Tweet, click the ""v"" caret icon and select ""Delete Tweet."" (1/2)",AmazonHelp
473,2021-12-02 16:28:36+00:00,1466444195522965506,@AmazonHelp Amazon don't have time value of cm I'll file a harrasment case against amazon,chintan_02
474,2021-12-02 16:28:31+00:00,1466444175583465473,@AmazonHelp It’s Prime Delivery.,Jac_Yo
475,2021-12-02 16:28:18+00:00,1466444122114428930,@mangal_sujit We request you to check for the correspondence from Social Media team with the subject line “Social Media Inquiry” and respond to it with your insight for further assistance. -Manju,AmazonHelp
476,2021-12-02 16:28:14+00:00,1466444104254967808,@AmazonHelp ありがとうございます🙇‍♂,a_san0319
477,2021-12-02 16:28:13+00:00,1466444101675409408,"@AmazonHelp Hi...
Inside Edge session 3 released only in hindhi....when was release in telugu&amp;tamil....",skreddy2661
478,2021-12-02 16:28:12+00:00,1466444097405825026,"@futamiryo ご確認いただき誠にありがとうございました。問題が解消されたとの事で、安心いたしました。
当サイトのご利用でお困りの際には、ご遠慮無くお声がけいただけますと幸いでございます。
今後ともFire TV Stickをどうぞよろしくお願いいたします。苅谷*",AmazonHelp
479,2021-12-02 16:28:11+00:00,1466444092175491078,@Awesomegasm We're delighted to hear about your wonderful delivery experience! Thank you so much for sharing! -Tiffany,AmazonHelp
480,2021-12-02 16:28:07+00:00,1466444075394023426,@saisandyrock Thank you for reaching out. We haven't made any announcement on the mentioned title. Please stay tuned to our portal while we expand our content selection. -Saima,AmazonHelp
481,2021-12-02 16:27:49+00:00,1466444002035523587,@AmazonHelp Thank 🙏 you for ur instant reply,Mohamed53238185
482,2021-12-02 16:27:48+00:00,1466443996079661058,"@AmazonHelp そのURLからではチャットでの問い合わせでは
1. 置き場所を指定する
2. 配送を停止する
3. すべてを解決しました
しか選択できません。

なにも問い合わせも解決もできません。",uminusus
483,2021-12-02 16:27:41+00:00,1466443966279303178,@siddeshbhoi Could you please let us know the resolution provided by our support team? -Manju,AmazonHelp
484,2021-12-02 16:27:36+00:00,1466443945269944328,@AmazonHelp I will also add that it was delivered to a business which was open,CramerMarni
485,2021-12-02 16:27:34+00:00,1466443939200831490,"@furkaan_bhat We're sorry to know that you've received the wrong item. We certainly didn't expect this to happen. Please share your details here: https://t.co/58H5cyjCAr, we'd want to connect directly. 

-Shareef",AmazonHelp
486,2021-12-02 16:27:29+00:00,1466443916782280712,"@Tami_reads Oi, tudo bem?  Estamos aqui para te auxiliar, poderia por gentileza, nos contar um pouco mais sobre o que aconteceu? Precisa da nossa ajuda?
-Jaque",AmazonHelp
487,2021-12-02 16:27:23+00:00,1466443889657761793,@jchencam @AmazonHelp @amazon IKR!!! 🤣🤣🤣,KungFuGadgetsu
488,2021-12-02 16:27:16+00:00,1466443862487052293,"@azyskill Nous vous réitérons nos excuses par rapport à la gêne occasionnée. Nous n'avons pas accès à votre compte depuis Twitter, c'est pour cette raison que nous vous invitons à le signaler directement à notre Service Client à travers le lien suivant : https://t.co/2HKHe9fIhL -Brahim",AmazonHelp
489,2021-12-02 16:27:14+00:00,1466443854224232458,"@Elcatioro Vamos, sim!
Vamos MUITO! 😍 🧡 
-Marce",AmazonHelp
490,2021-12-02 16:27:13+00:00,1466443848171888644,@AmazonHelp Toujours rien elle fait quoi votre collègue là,Ashley_Rdm
491,2021-12-02 16:27:12+00:00,1466443845592363031,"@rosilva_vet Ho ho ho! Natal chegando rs! Nos conte, faz muito tempo que tem a Alexa? Qual é a função que mais gosta de pedir? -Di",AmazonHelp
492,2021-12-02 16:27:10+00:00,1466443837367373832,"@TheRealBenjamen ...your order for this item, your sale of contract is with this Seller. Please contact the Seller as per the link offered above, if they do not respond within 2 business days, please let us know. For more info on Sellers on Amazon, see here: https://t.co/7IBLfSzkXm. 2/2 -Morgan",AmazonHelp
493,2021-12-02 16:27:07+00:00,1466443822662049798,"@cashcash_113 We get your concern. Please open the link over a browser and proceed further. Do keep us posted in case of any further issues.

-Shiva",AmazonHelp
494,2021-12-02 16:26:47+00:00,1466443740814393351,@CobraLeader6 You're welcome. -Mark,AmazonHelp
495,2021-12-02 16:26:40+00:00,1466443711898959880,@a_san0319 リプライありがとうございます。お手数ですが、どうぞよろしくお願いいたします。こちらのアカウントで24時間サポートを行っておりますので、もしご確認頂いても問題が解決しない場合はお声がけ下さい。酒井,AmazonHelp
496,2021-12-02 16:26:36+00:00,1466443693108387842,"@Moudame16 このたびは、FireタブレットならびにAmazon Musicのご利用においてご不便をおかけしております。
端末の動作に問題がございましたら、お手数ですが、端末の再起動(電源ボタン40秒長押し)をお試しいただき、問題が解消するかご確認くださいますようお願いいたします。苅谷*",AmazonHelp
497,2021-12-02 16:26:35+00:00,1466443688100434228,@pranav_ladage We understand how waiting can be tiresome. Kindly follow up with our Social Media team over email for any further assistance. -Pranay,AmazonHelp
498,2021-12-02 16:26:27+00:00,1466443654281801737,"@abdulbesher77 We're so sorry to hear of your poor experience. Since we're unable to access account or order details via social media (for security purposes), please get in touch with us here: https://t.co/yPvAcfrjC5, as this will allow us to further assist.

-Amjad",AmazonHelp
499,2021-12-02 16:26:18+00:00,1466443620014120960,@AmazonHelp Not received any mail today asking for an update..,mangal_sujit
500,2021-12-02 16:26:15+00:00,1466443604424118277,"@gspunky245 Hello! We'd like to look into this with you. When you have a moment, please provide us with as many details as possible here: https://t.co/tWw6FoBLq9. Let us know when this has been done. -Leigh",AmazonHelp
501,2021-12-02 16:26:11+00:00,1466443590347931658,"@SuzieQ02142575 Hello! We take phishing and spoofing attempts on our customers seriously. We have tips to help identify if a call is from Amazon, and what to do if it isn't, here: https://t.co/pL01z7Gl45. Let us know if you need further help! -Vicki",AmazonHelp
502,2021-12-02 16:26:00+00:00,1466443542709030933,@AmazonHelp YouTubeアプリのキャッシュを削除してFire TVを再起動したら問題が解消しました。サジェスチョンありがとうございます。,futamiryo
503,2021-12-02 16:25:59+00:00,1466443537164161024,@Elcatioro @amazonBR @AmazonHelp @promodelivro @SpaceBooksBr @PromoEmEstante @aestantegeek @FlashLivros @baratodeler @911Literatura VEIO AÍ 💖💖💖 É isso que eu chamo de aproveitar as promos! Aguardando desde já esse unboxing 📦🥳,AquelaPromo
504,2021-12-02 16:25:49+00:00,1466443495879680000,@AmazonHelp The link you shared is redirecting me to your in app chat with whom I had issue. Why are trying to hide the issue on social media?,cashcash_113
505,2021-12-02 16:25:34+00:00,1466443434131083274,"@uminusus 商品のお届けでご迷惑をおかけしております。Twitter上ではご注文をお調べ出来ないため、カスタマーサービスで詳細を確認いたします。お手数ですがご都合のつく際に以下リンクよりお問い合わせいただけますでしょうか。(24時間対応)
https://t.co/ujwSasP8Ew 酒井",AmazonHelp
506,2021-12-02 16:25:25+00:00,1466443396868886532,@cashcash_113 Have you connected with our Social Media team over chat from the link which has been provided earlier? -Timimi,AmazonHelp
507,2021-12-02 16:25:22+00:00,1466443382964699136,@AmazonHelp 明日確認してみます！,a_san0319
508,2021-12-02 16:25:16+00:00,1466443360432889861,"@AmazonHelp Sorry for doubting you, but hey, it’s the internet and there’s a thousand stories in the naked city. However, I did report it to the fees. Thank you for your help.",CobraLeader6
509,2021-12-02 16:25:14+00:00,1466443348802113537,@AmazonHelp Yes we have multiple times,siddeshbhoi
510,2021-12-02 16:24:56+00:00,1466443276265869317,@Elcatioro @amazonBR @AmazonHelp @AquelaPromo @promodelivro @SpaceBooksBr @PromoEmEstante @aestantegeek @FlashLivros @baratodeler @911Literatura mostraaaaa,sbooktten
511,2021-12-02 16:24:51+00:00,1466443254178717699,@santanuenator You should have received an email sent from our Social Media team here: https://t.co/DTSNmGldJf. Kindly check and reply to it with your insight for further assistance. -Shiva,AmazonHelp
512,2021-12-02 16:24:51+00:00,1466443253536985091,@Elcatioro @amazonBR @AmazonHelp @AquelaPromo @promodelivro @SpaceBooksBr @PromoEmEstante @aestantegeek @FlashLivros @baratodeler @911Literatura mds querooo,ronflying
513,2021-12-02 16:24:43+00:00,1466443219852533760,@CramerMarni Hi there. We're sorry for the poor delivery experience. We can respect your frustration. Can you tell us who the carrier of your order was: https://t.co/PyACxvY8Qo? -Kali,AmazonHelp
514,2021-12-02 16:24:39+00:00,1466443201150173186,@chintan_02 Please wait till the mentioned timeframe. -Manju,AmazonHelp
515,2021-12-02 16:24:36+00:00,1466443188743385103,@AmazonHelp @amazon #Save_Amjad https://t.co/r75PlRnozp,abdulbesher77
516,2021-12-02 16:24:23+00:00,1466443134121005057,"Amazon の注文履歴では輸送中のステータスなのに、メールでは""、出荷工程上の原因によりお届けすることができません。"" とのこと。
結局輸送していなかったということ？
@AmazonJP @AmazonHelp",uminusus
517,2021-12-02 16:24:20+00:00,1466443124394373120,"@hikaru_skrmnln ご返信ありがとうございます。
恐れ入りますが、よろしくお願いいたします。村田",AmazonHelp
518,2021-12-02 16:24:19+00:00,1466443120007073796,@AmazonHelp ありがとうございます！,p3x888
519,2021-12-02 16:24:18+00:00,1466443114147680258,"@AmazonHelp The screen looks like this after 2 days of use, it was fine when I placed in my bag this morning. When I try to initiate a replace on your app I get stuck in a loop of starting a chat and then getting sent back to where I started https://t.co/aTLldqeGzc",vehanlysterne
520,2021-12-02 16:24:16+00:00,1466443107193565190,"@amans1ngla We get your concern here. You might have received an email from Social Media team, kindly reply to it with your insight. -Saima",AmazonHelp
521,2021-12-02 16:24:15+00:00,1466443101447282701,@DhiyaneshPalan2 We haven't made any announcement on this yet. We'll continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. -Pranay,AmazonHelp
522,2021-12-02 16:24:13+00:00,1466443092945481737,"@AmazonHelp @airtelindia kindly help
@Airtel_Presence @amazonIN",SPSBGR
523,2021-12-02 16:24:07+00:00,1466443069667135488,"@chayreis_ 🧡 
Ficamos felizes que tenha sido resolvido!
Se você precisar de alguma ajuda, estamos aqui! :)
-Marce",AmazonHelp
524,2021-12-02 16:24:01+00:00,1466443043352023045,"@AmazonHelp No help I’m afraid. The Windows app is distinctly flaky. Sometimes it can hear me, sometimes it can’t. Sometimes it’s online, sometimes it isn’t. Sometimes it’s online but no other devices can see it. Closing it and restarting it sometimes works. But not always.",meadowend
525,2021-12-02 16:23:54+00:00,1466443014268674054,"@TheRealBenjamen We have multiple Sellers the sell on our website, and when they ship their own items they are required to do their own customer service. If the Seller does not provide you with adequate service, then you are protected by the Amazon A-to-z guarantee claim. However, as per... 1/2",AmazonHelp
526,2021-12-02 16:23:37+00:00,1466442942768365579,"@Jac_Yo (1/2) We encourage not including personally identifiable information over social media. If you’d like to delete your Tweet, click the ""v"" caret icon and select ""Delete Tweet."" -Justin",AmazonHelp
527,2021-12-02 16:23:34+00:00,1466442931561279493,"@naguelfar @FnacVousAide C'est pareil avec @amazon @AmazonHelp , raison (""évidente"") évoquée ""Covid-19"" https://t.co/IijmLPTYuh",MatBrung
528,2021-12-02 16:23:28+00:00,1466442904210190345,"@amazonmex @AmazonHelp buenos días. Cómo puedo rastrear un pedido y corregir la información que falta de un pedido que fue un regalo que me hicieron? Tengo el TBM y la orden Amazon, pero como no lo hice yo, no está en mis pedidos. Gracias",_Ramongh_
529,2021-12-02 16:23:26+00:00,1466442896790495243,@AmazonHelp No point when not got reg of van,Grahgam84018454
530,2021-12-02 16:23:24+00:00,1466442890629074949,@AmazonHelp it get delivered today still person didn't https://t.co/wT33f7z9tn chnge your logistic person if you can't make it on time https://t.co/SyWBFD4DYX,chintan_02
531,2021-12-02 16:23:24+00:00,1466442889240760327,"@Jac_Yo (2/2) Thanks for confirming! When you have a moment, please ask your fiancé which carrier was assigned the delivery? Your fiancé can confirm this using the order details found here: https://t.co/Y5jpI9gRhE. -Justin",AmazonHelp
532,2021-12-02 16:23:12+00:00,1466442840221888519,"@SachheSoorma We are sorry to know that. Kindly get in touch with our Social Media team here : https://t.co/vSNMuoyTO9.

-Shiva",AmazonHelp
533,2021-12-02 16:23:12+00:00,1466442840075120646,@markfromlodz Thanks for that. Please reach out to us here: https://t.co/JzP7hlA23B. We'll be happy to look into this with you. -Tasha,AmazonHelp
534,2021-12-02 16:23:10+00:00,1466442829790695427,"@AmazonHelp Tive um probleminha com a entrega, mas foi tudo resolvido ❤️",chayreis_
535,2021-12-02 16:23:05+00:00,1466442809553170436,@mangal_sujit We get your concern. Please reply to the email asking for an update. Appreciate your cooperation. -Manju,AmazonHelp
536,2021-12-02 16:22:37+00:00,1466442692142022666,@warabisanda 既に全てカスタマーサービスへご連絡頂いていたとのことで、大変失礼いたしました。ご報告いただきありがとうございます。社内で確認のうえ、適宜対応させていただきます。お忙しい所ご丁寧にリプライいただき、ありがとうございました。酒井,AmazonHelp
537,2021-12-02 16:22:36+00:00,1466442686643200013,@AmazonHelp Useless email. Copy paste. I have been receiving same email since day one of issue. which is now more than 20 days ago.  I no more care for ur condolences. I want my money immediately.,pranav_ladage
538,2021-12-02 16:22:30+00:00,1466442662941282312,"@yaasmendes_ Poderia me indicar se o produto foi vendido e gerenciado pela Amazon ou por um vendedor do Site?

-Cindy",AmazonHelp
539,2021-12-02 16:22:28+00:00,1466442653235494913,@AmazonHelp Your social media team is also listening to the customer service team.. I am still in the same situation. They do not want to investigate further. Could you please help me out?,amans1ngla
540,2021-12-02 16:22:18+00:00,1466442612680925189,@Mohamed53238185 We get your concern regarding Amazon Prime Video. We haven't made any announcement on this yet. Kindly stay tuned. -Paul,AmazonHelp
541,2021-12-02 16:22:16+00:00,1466442604128653322,"@lenio_oliveira Oi boa tarde, 
Tem algum inconveniente com a entrega?
Ainda está dentro do prazo?
Saiba que estamos aqui para te ajudar! 😊 
-Paola A",AmazonHelp
542,2021-12-02 16:22:12+00:00,1466442584583254021,@AmazonHelp Different statements from u r end only …. Ur agent already accepted https://t.co/29UwHfJ7vF,tarvesh
543,2021-12-02 16:22:11+00:00,1466442580523208706,@AmazonHelp Do you have the access to the conversation above?,cashcash_113
544,2021-12-02 16:22:06+00:00,1466442563297103882,"@UNCLEFRESHNYCNC Hi! Thanks for reaching out, and we're sorry to hear of this issue. You can reschedule the appointment here: https://t.co/jtpyMv3CFw. You can also contact us here: https://t.co/1Y5AwLImzd, and we'll look into this further with you. -Nancy",AmazonHelp
545,2021-12-02 16:22:05+00:00,1466442557282471936,"@SambinelliBruno Haha, que legal! E quem não gosta de um mop ainda mais com spray, para facilitar as nossas vidas, não é mesmo? Desejamos que aproveite,  conte sempre com a gente.
😍 🧡 -Jaque",AmazonHelp
546,2021-12-02 16:22:00+00:00,1466442537086840839,@AmazonHelp 24 hours already elapsed. Still waiting for resolution.,mangal_sujit
547,2021-12-02 16:22:00+00:00,1466442535296016391,"@itsagatam D'accordo, l'ordine è quindi in transito, ci siamo! Facci sapere se possiamo fare altro per te! -Anna",AmazonHelp
548,2021-12-02 16:21:55+00:00,1466442513707843591,"@PhantoMantis Hi there. We're sorry to hear about the poor experience. When you check your Gift Card balance here: https://t.co/Dkwk8V7ilN, has the order been taken out of the balance? Keep us posted. -Cara",AmazonHelp
549,2021-12-02 16:21:50+00:00,1466442493587820547,@UTVilla10 Hey there! Full match replays and highlights will be available by early morning on the day after the match. -Amanda,AmazonHelp
550,2021-12-02 16:21:45+00:00,1466442473442627588,"@JamesPlaskett Can you tell us which marketplace your account belongs to? Amazon Mexico, Amazon Spain or Amazon USA. -Javi",AmazonHelp
551,2021-12-02 16:21:30+00:00,1466442411442327566,@AmazonHelp It was shipped by amazon.,markfromlodz
552,2021-12-02 16:21:23+00:00,1466442383034363918,"@philippedonnart Merci pour votre retour ! Dans ce cas, merci de signaler cet incident à notre sav. Nous sommes joignables via le lien : https://t.co/MqPL6rOFPm 
Vous serez assisté convenablement !
-Omar",AmazonHelp
553,2021-12-02 16:21:20+00:00,1466442368018632704,@AmazonHelp ありがとうございます。お待ちしております。,hikaru_skrmnln
554,2021-12-02 16:21:19+00:00,1466442365736992769,@AmazonHelp Non. Toujours pas. J’ai été chez ladite voisine et personne ne répond.,azyskill
555,2021-12-02 16:21:13+00:00,1466442341250654216,"@markfromlodz  We understand your frustration, and we'd like to help. Can you please tell us if this item was shipped by Amazon or a third-party seller?  You can find that information here: https://t.co/aaDyEz1VgE. -Tasha",AmazonHelp
556,2021-12-02 16:20:58+00:00,1466442277136609287,@AmazonHelp No resolution provided by the fraud amazon team till now...15 days have been passed already...i only need my money bach..thats it...this is a fraud you people.doing with us,SachheSoorma
557,2021-12-02 16:20:58+00:00,1466442274641002498,@AmazonHelp Ho ho ho https://t.co/u3c5lyLVeB,rosilva_vet
558,2021-12-02 16:20:39+00:00,1466442195947307009,@AmazonHelp #amazonin what plans to resolve,hijohillariose
559,2021-12-02 16:20:38+00:00,1466442193799888897,"@p3x888 ご投稿内容を拝見いたしました。
このたびは、ご心配をおかけしております。
身に覚えのないご注文の場合には、以下のリンクをご参考に、ご報告いただければ幸いです。https://t.co/Y8oev0ZTA0. -Jess",AmazonHelp
560,2021-12-02 16:20:37+00:00,1466442189991514114,"@Mayur_Joglekar We'd like to take a closer look at this, kindly drop in your details here : https://t.co/U9CdBKfJIn, and we'll reach out to you soon. -Saima",AmazonHelp
